datetime_utc,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2025-02-12 19:00:00,3,988.01,3.02,45.93,3.22,37.19,48.3,58.11,5.83
2025-02-12 20:00:00,3,867.84,3.35,43.18,3.0,38.15,46.78,55.39,5.76
2025-02-12 21:00:00,3,821.11,3.3,42.5,3.22,39.58,45.88,53.87,5.83
2025-02-12 22:00:00,3,827.79,4.92,42.84,2.1,42.44,46.0,53.76,6.02
2025-02-12 23:00:00,4,974.66,14.19,42.84,0.2,50.54,52.08,60.97,7.16
2025-02-13 00:00:00,4,1441.96,33.08,41.81,0.04,63.9,70.46,84.01,10.26
2025-02-13 01:00:00,5,2136.23,55.43,43.87,0.61,79.15,92.16,111.11,13.43
2025-02-13 02:00:00,5,2643.59,71.53,50.72,1.05,97.27,105.03,127.91,15.71
2025-02-13 03:00:00,5,2750.4,82.25,58.95,0.72,118.26,108.32,132.59,17.99
2025-02-13 04:00:00,4,1815.8,46.49,65.8,5.45,101.09,70.75,86.23,13.17
2025-02-13 05:00:00,4,1548.77,27.49,71.97,25.75,92.51,61.98,74.53,12.16
2025-02-13 06:00:00,4,1495.36,16.09,76.77,75.1,92.51,68.68,80.99,12.16
2025-02-13 07:00:00,5,1321.79,6.43,58.95,154.5,73.43,77.87,88.86,10.51
2025-02-13 08:00:00,5,1214.98,2.96,44.55,200.27,62.94,80.36,89.79,10.26
2025-02-13 09:00:00,5,1228.33,2.01,45.93,203.13,64.85,81.62,90.77,10.77
2025-02-13 10:00:00,5,1361.85,1.13,55.52,175.95,70.57,80.17,90.46,11.91
2025-02-13 11:00:00,4,1495.36,0.15,61.69,124.45,68.66,73.34,85.5,13.68
2025-02-13 12:00:00,4,1522.06,0.0,57.58,84.4,60.56,67.29,81.25,14.19
2025-02-13 13:00:00,4,1735.69,0.01,63.75,42.56,60.56,72.69,92.06,15.45
2025-02-13 14:00:00,5,1922.61,2.1,66.49,7.6,60.08,80.16,106.14,15.58
2025-02-13 15:00:00,5,1869.2,11.62,52.78,0.22,53.41,79.87,109.04,13.68
2025-02-13 16:00:00,4,1695.63,18.1,40.1,0.03,45.3,71.74,100.59,11.4
2025-02-13 17:00:00,4,1375.2,17.66,33.59,0.04,39.1,57.52,82.38,8.99
2025-02-13 18:00:00,3,1068.12,13.19,32.22,0.17,36.24,49.28,69.17,7.6
2025-02-13 19:00:00,3,867.84,7.6,34.27,0.65,34.33,45.49,60.26,6.78
2025-02-13 20:00:00,3,834.47,7.71,35.3,0.6,34.81,46.01,58.65,6.84
2025-02-13 21:00:00,3,854.49,10.62,34.96,0.25,36.24,46.95,58.93,7.28
2025-02-13 22:00:00,4,974.66,18.55,33.59,0.03,40.05,52.09,64.29,7.79
2025-02-13 23:00:00,4,1228.33,31.29,31.87,0.0,44.82,63.54,77.28,9.12
2025-02-14 00:00:00,5,1922.61,52.75,32.9,0.01,56.74,91.05,111.28,13.81
2025-02-14 01:00:00,5,3231.05,93.88,37.01,0.12,82.02,134.99,162.63,18.24
2025-02-14 02:00:00,5,4112.24,128.75,44.55,0.49,104.9,163.81,195.68,19.0
2025-02-14 03:00:00,5,4058.84,139.47,54.84,1.17,125.89,168.49,201.92,22.55
2025-02-14 04:00:00,4,1468.66,31.74,61.01,17.88,73.43,60.74,73.11,10.26
2025-02-14 05:00:00,3,1108.17,9.39,56.89,64.37,58.65,48.76,57.58,8.23
2025-02-14 06:00:00,4,1148.22,5.76,54.84,131.61,61.99,64.47,73.01,7.98
2025-02-14 07:00:00,5,1148.22,2.96,44.55,208.85,59.13,87.69,96.12,7.6
2025-02-14 08:00:00,5,1161.58,1.96,41.81,254.63,60.56,105.89,114.92,8.36
2025-02-14 09:00:00,5,1201.63,1.42,44.55,263.21,63.9,112.63,122.29,9.37
2025-02-14 10:00:00,5,1735.69,1.17,77.46,220.3,84.88,128.5,142.3,15.33
2025-02-14 11:00:00,5,2563.48,0.23,111.04,138.76,103.0,154.77,175.86,23.31
2025-02-14 12:00:00,5,2910.61,0.0,106.93,66.52,93.46,155.95,183.57,24.32
2025-02-14 13:00:00,5,2590.18,0.3,90.48,21.99,70.57,119.65,148.89,19.76
2025-02-14 14:00:00,5,1922.61,4.58,63.75,2.59,51.98,81.49,107.61,14.57
2025-02-14 15:00:00,4,1468.66,8.83,43.87,0.59,42.92,63.09,85.81,11.02
2025-02-14 16:00:00,4,1148.22,5.14,40.1,1.99,36.24,50.75,69.3,8.11
2025-02-14 17:00:00,3,988.01,3.07,40.44,3.49,33.38,43.58,58.55,6.27
2025-02-14 18:00:00,3,841.14,1.42,38.39,6.35,29.8,38.57,50.73,5.45
2025-02-14 19:00:00,3,821.11,1.34,39.07,5.99,29.56,39.18,49.49,5.57
2025-02-14 20:00:00,3,947.95,5.7,42.5,1.01,34.33,46.15,56.46,6.4
2025-02-14 21:00:00,4,1108.17,16.32,45.93,0.02,42.92,55.61,66.48,7.28
2025-02-14 22:00:00,4,1281.74,26.38,54.15,0.0,47.21,66.05,77.56,8.87
2025-02-14 23:00:00,5,1628.88,40.23,58.26,0.0,52.93,83.62,97.04,12.29
2025-02-15 00:00:00,5,2750.4,70.63,60.32,0.07,70.57,132.41,153.38,22.8
2025-02-15 01:00:00,5,4592.9,116.23,64.43,1.74,90.6,199.29,231.45,28.12
2025-02-15 02:00:00,5,5714.42,125.17,95.96,8.23,98.23,236.46,275.6,23.05
2025-02-15 03:00:00,5,5073.55,74.21,169.99,40.05,125.89,246.41,283.64,23.56
2025-02-15 04:00:00,5,1708.98,16.76,94.59,118.73,101.09,111.17,123.82,10.01
2025-02-15 05:00:00,5,1335.14,4.64,55.52,220.3,74.39,107.93,117.12,7.92
2025-02-15 06:00:00,5,1214.98,1.73,32.22,288.96,64.85,118.61,126.7,6.78
2025-02-15 07:00:00,5,1068.12,0.99,22.62,288.96,52.45,104.34,111.3,5.83
2025-02-15 08:00:00,5,1001.36,0.86,23.99,271.8,45.78,87.68,94.9,5.76
2025-02-15 09:00:00,5,867.84,0.67,24.68,226.02,33.38,61.17,68.28,5.38
2025-02-15 10:00:00,4,787.73,0.59,29.13,148.77,27.42,39.14,45.86,5.76
2025-02-15 11:00:00,3,834.47,0.14,33.59,85.83,27.89,35.05,42.63,6.59
2025-02-15 12:00:00,3,854.49,0.0,33.93,55.79,27.18,37.12,46.2,6.78
2025-02-15 13:00:00,3,847.82,0.0,33.24,46.49,26.23,39.79,50.78,6.4
2025-02-15 14:00:00,3,814.44,0.0,31.87,49.35,25.27,42.06,53.74,6.08
2025-02-15 15:00:00,3,814.44,0.0,31.53,47.92,25.03,40.83,52.1,6.02
2025-02-15 16:00:00,3,787.73,0.0,30.85,41.48,24.08,36.35,46.77,5.57
2025-02-15 17:00:00,3,720.98,0.01,29.13,37.19,22.41,31.44,39.97,4.5
2025-02-15 18:00:00,3,634.19,0.01,27.08,36.12,21.46,28.42,35.11,3.86
2025-02-15 19:00:00,3,627.52,0.01,27.76,33.62,21.93,28.89,35.48,4.02
2025-02-15 20:00:00,3,687.6,0.03,31.19,27.54,23.84,32.16,40.22,4.81
2025-02-15 21:00:00,3,761.03,0.13,35.64,19.49,26.7,36.3,46.3,5.76
2025-02-15 22:00:00,3,854.49,0.98,43.18,8.76,32.9,41.91,54.3,6.71
2025-02-15 23:00:00,4,1014.71,8.83,49.35,0.64,45.78,50.48,65.49,7.22
